word,image,emoji,fit
leather,,🧥,2
leathery,,🧥,1
leave,,🚪,2
leaven,,🍞,1
leavening,,🍞,1
leaves,,🍁,3
leavings,,🗑️,1
lecher,,😏,1
lecherous,,😏,1
lechery,,😏,1
lectern,,🎙️,2
lecture,,🎓️,3
led,,➡️,1
ledge,,🧗,2
ledger,,📒,2
lee,,💨,1
leech,,🩸,2
leek,,🧅,2
leer,,😏,2
leery,,🤨,1
lees,,🍷,1
left,,⬅️,3
leftist,,🚩,2
lefty,,✋️,2
leg,,🦵,3
legacy,,🏛️,2
legal,,⚖️,2
legalese,,📜,1
legalism,,⚖️,1
legalistic,,⚖️,1
legality,,⚖️,2
legalization,,⚖️,1
legalize,,⚖️,2
legate,,📜,1
legatee,,📜,1
legation,,🏛️,1
legato,,🎵,1
legend,,📖,2
legendary,,🏆️,1
legerdemain,,🎩,1
legged,,🦵,1
legging,,🩳,2
leggings,,🩳,3
leggy,,🦵,1
legibility,,👓️,1
legible,,👓️,1
legion,,⚔️,2
legionnaire,,⚔️,1
legislate,,📜,1
legislation,,📜,2
legislative,,🏛️,1
legislature,,🏛️,2
legit,,✅️,1
legitimacy,,✅️,1
legitimate,,✅️,1
legitimize,,✅️,1
legume,,🫘,2
leguminous,,🫘,1
lei,,🌺,3
leisure,,🏖️,2
leisurely,,🏖️,1
leitmotif,,🎵,1
lemming,,🐹,2
lemon,,🍋,3
lemonade,,🍋,3
lemony,,🍋,2
lemur,,🐒,3
lend,,🤲,2
length,,📏,2
lengthen,,📏,2
lengthy,,📏,2
leniency,,😌,1
lenient,,😌,1
lens,,🔍️,3
lent,,🤲,1
lentil,,🫘,2
leonine,,🦁,1
leopard,,🐆,3
leotard,,🩱,2
leper,,🩹,1
leprechaun,,🍀,3
leprosy,,🩹,1
leprous,,🩹,1
lesbian,,🌈,1
lesbianism,,🌈,1
lesion,,🩹,2
less,,➖️,1
lessee,,📝,1
lessen,,📉,2
lesser,,📉,1
lesson,,📚️,3
lessor,,📝,1
lest,,⚠️,1
let,,✅️,1
lethal,,☠️,2
lethargic,,😴,2
lethargy,,😴,2
letter,,✉️,3
lettering,,🔤,2
lettuce,,🥬,3
letup,,⏸️,1
leukemia,,🩸,1
leukocyte,,🩸,1
levee,,🌊,1
level,,📏,2
lever,,🔧,2
leverage,,⚖️,1
leviathan,,🐋,2
levitate,,🪄,2
levitation,,🪄,2
levity,,😄,1
levy,,💰️,1
lewd,,😏,1
lexical,,📖,1
lexicography,,📖,1
lexicon,,📖,2
liability,,⚠️,2
liable,,⚠️,1
liaison,,🤝,2
liar,,🤥,3
lib,,📚️,1
libation,,🍷,1
libel,,📰,1
libellous,,📰,1
libelous,,📰,1
liberal,,🕊️,1
liberalism,,🕊️,1
liberality,,🎁,1
liberalization,,🕊️,1
liberalize,,🕊️,1
liberate,,🕊️,2
liberation,,🕊️,2
libertarian,,🕊️,1
libertine,,😏,1
liberty,,🗽,3
libidinous,,😏,1
libido,,😏,1
librarian,,📚️,3
library,,📚️,3
libretti,,🎼,1
librettist,,🎼,1
libretto,,🎼,2
lice,,🦠,2
license,,📜,2
licensee,,📜,1
licentious,,😏,1
lichen,,🍄,2
licit,,✅️,1
lick,,👅,3
licking,,👅,2
licorice,,🍬,2
lid,,🫙,2
lie,,🤥,3
lief,,🤷,1
liege,,👑,1
lien,,📜,1
lieu,,🔄,1
lieutenant,,🎖️,2
life,,🌱,2
lifeless,,💀,2
lifer,,🔒️,1
lift,,🏋️,2
ligament,,🦴,1
ligature,,🪢,1
light,,💡,3
lighten,,💡,1
lighter,,🔥,3
lighting,,💡,2
lightning,,⚡️,3
likable,,😊,1
like,,👍️,3
likeable,,😊,1
likelihood,,📊,1
likely,,🤔,1
liken,,🔗,1
likeness,,🖼️,1
liking,,👍️,1
lilac,,💜,3
lilt,,🎵,1
lily,,🌸,3
limb,,🦵,2
limber,,🤸,1
limbo,,🕺,3
lime,,🍈,3
limerick,,📜,1
limit,,🚧,2
limitation,,🚧,1
limited,,🚧,1
limitless,,♾️,2
limo,,🚙,3
limousine,,🚙,3
limp,,🚶,2
limpet,,🐚,2
limpid,,💧,1
limpidity,,💧,1
limy,,🍈,1
linchpin,,📌,2
linden,,🌳,1
line,,➖️,2
lineage,,👪️,2
lineal,,👪️,1
lineament,,😐️,1
linear,,➖️,1
lineman,,📞,1
linen,,🛏️,2
liner,,🚢,2
linesman,,🚩,1
linger,,⏳️,2
lingerie,,👙,2
lingering,,⏳️,1
lingeringly,,⏳️,1
lingo,,🗣️,2
lingual,,👅,1
linguist,,🗣️,2
linguistic,,🗣️,1
linguistics,,🗣️,1
liniment,,💊,1
lining,,🧵,1
link,,🔗,3
linkage,,🔗,1
links,,🔗,1
linnet,,🐦️,1
linoleum,,🟫,1
linseed,,🌱,1
lint,,🧺,2
lintel,,🚪,1
lion,,🦁,3
lioness,,🦁,3
lionize,,🌟,1
lip,,👄,3
lipid,,🧈,1
liposuction,,💉,1
liquefaction,,💧,2
liquefy,,💧,2
liqueur,,🥃,2
liquid,,💧,3
liquidate,,💰️,1
liquidation,,💰️,1
liquidity,,💰️,1
liquor,,🥃,3
lira,,💴,2
lire,,💴,2
lisle,,🧵,1
lisp,,👄,1
lissom,,🤸,1
lissome,,🤸,1
list,,📝,3
listen,,👂️,3
listing,,📝,2
listless,,😑,2
lit,,💡,2
litany,,📜,1
litchi,,🍈,2
lite,,🪶,1
liter,,🧪,2
literacy,,📚️,2
literal,,🔤,1
literary,,📚️,2
literate,,📖,2
literati,,📚️,1
literature,,📚️,3
lithe,,🤸,1
lithium,,🔋,2
lithograph,,🖼️,2
lithographic,,🖼️,1
lithography,,🖨️,1
litigant,,⚖️,1
litigate,,⚖️,2
litigation,,⚖️,2
litigious,,⚖️,1
litmus,,🧪,2
litre,,🧪,2
litter,,🗑️,2
little,,🤏,3
littoral,,🏖️,1
liturgical,,⛪️,1
liturgy,,⛪️,1
livable,,🏠️,1
live,,🔴,2
liveable,,🏠️,1
livelihood,,💼,2
lively,,🥳,2
liven,,🥳,1
liver,,🫀,3
liverwurst,,🌭,2
livery,,🐎,1
lives,,🧬,1
livid,,😡,2
living,,🏡,2
lizard,,🦎,3
llama,,🦙,3
llano,,🌾,1
lo,,👀,1
load,,📦️,2
loaded,,📦️,2
loaf,,🍞,3
loam,,🟤,1
loamy,,🟤,1
loan,,💵,2
loaner,,🚗,1
loath,,😒,1
loathe,,🤢,2
loathing,,🤢,2
loathsome,,🤮,2
loaves,,🍞,3
lob,,🎾,2
lobby,,🏨,2
lobbyist,,🏛️,1
lobe,,👂️,2
lobotomy,,🧠,1
lobster,,🦞,3
local,,📍,2
locale,,📍,2
locality,,📍,2
localization,,🗺️,1
localize,,📍,1
locate,,📍,2
location,,📍,3
loch,,🏞️,2
loci,,📍,1
lock,,🔒️,3
locker,,🗄️,2
locket,,📿,2
loco,,🚂,1
locomotion,,🚂,2
locomotive,,🚂,3
locus,,📍,1
locust,,🦗,2
locution,,💬,1
lode,,⛏️,1
lodge,,🏠️,2
lodger,,🏠️,1
lodging,,🏨,2
loft,,🏢,2
lofty,,⛰️,1
log,,🪵,3
logarithm,,🔢,1
logarithmic,,🔢,1
logging,,🪓,2
logic,,🧩,2
logical,,🧩,2
logician,,🧠,1
logistic,,📦️,1
logistical,,📦️,1
logistics,,📦️,2
logo,,🏷️,2
logrolling,,🪵,1
loin,,🥩,2
loiter,,🚶,1
loll,,😴,1
lollipop,,🍭,3
lollygag,,🐌,1
lollypop,,🍭,3
lone,,1️⃣,1
lonely,,😔,2
loner,,🚶,1
lonesome,,😔,2
long,,📏,2
longevity,,⏳️,2
longing,,😔,2
longitude,,🌐,2
longitudinal,,📏,1
longshoreman,,⚓️,1
look,,👀,2
looks,,👀,1
loom,,🧵,2
loon,,🦆,2
loony,,🤪,1
loop,,🔁,2
loose,,🪢,2
loosen,,🔓️,2
loot,,💰️,2
lop,,✂️,1
lope,,🏃,1
lopsided,,📐,1
loquacious,,🗣️,2
loquacity,,🗣️,1
lord,,🤴,2
lordly,,🤴,1
lordship,,🤴,1
lore,,📜,2
lorgnette,,👓️,2
lorry,,🚚,3
lose,,😞,2
loss,,📉,2
lost,,😵,2
lot,,🎟️,1
lotion,,🧴,3
lottery,,🎟️,3
lotus,,🪷,3
loud,,📢,3
lounge,,🛋️,2
louse,,🦟,2
lousy,,👎️,1
lout,,😒,1
loutish,,😒,1
louver,,🪟,1
lovable,,🥰,2
love,,❤️,3
loveable,,🥰,2
loveless,,💔,2
lovelorn,,💔,2
lovely,,🥰,2
lover,,💑,2
loving,,🥰,2
low,,⬇️,2
lower,,⬇️,2
lowly,,🙇,1
lox,,🐟️,2
loyal,,🤝,2
loyalist,,🤝,1
loyalty,,🤝,2
lozenge,,💊,2
luau,,🌺,2
lube,,🛢️,1
lubricant,,🛢️,2
lubricate,,🛢️,2
lubrication,,🛢️,2
lucid,,💡,2
lucidity,,💡,1
luck,,🍀,3
lucky,,🍀,3
lucrative,,💰️,2
lucre,,💰️,1
ludicrous,,🤪,2
lug,,🎒,1
luggage,,🧳,3
lugubrious,,😢,1
lukewarm,,🌡️,2
lull,,😴,1
lullaby,,🎵,2
lumbago,,🩹,1
lumbar,,🦴,1
lumber,,🪵,3
lumberman,,🪓,1
luminary,,🌟,2
luminescence,,✨️,2
luminescent,,✨️,2
luminosity,,✨️,1
luminous,,✨️,2
lummox,,🐘,1
lump,,🍞,1
lumpy,,🍞,1
lunacy,,🤪,2
lunar,,🌙,3
lunatic,,🤪,2
lunch,,🍱,3
luncheonette,,🍽️,1
lung,,🫁,3
lunge,,🤺,2
lupine,,🐺,1
lupus,,🦋,1
lurch,,😵,1
lure,,🎣,2
lurid,,😱,1
lurk,,🕵️,2
luscious,,🍑,1
lush,,🌿,2
lust,,😍,2
luster,,✨️,2
lustful,,😍,1
lustre,,✨️,2
lustrous,,✨️,2
lusty,,😍,1
lute,,🎻,2
luxuriance,,🌿,1
luxuriant,,🌿,1
luxuriate,,🛁,1
luxurious,,💎,2
luxury,,💎,3
lyceum,,🏛️,1
lye,,🧪,1
lying,,🤥,3
lymph,,🧬,1
lymphatic,,🧬,1
lynch,,😡,1
lynx,,🐈️,2
lyre,,🎼,2
lyric,,🎤,2
lyrical,,🎤,1
lyricist,,🎤,1
ma,,👩,2
macabre,,💀,2
macadam,,🛣️,1
macaroni,,🍝,3
macaroon,,🍪,3
macaw,,🦜,3
mace,,⚔️,2
machete,,🔪,2
machination,,🕵️,1
machine,,⚙️,3
machinery,,⚙️,3
machinist,,⚙️,1
machismo,,💪,1
macho,,💪,2
mackerel,,🐟️,3
mackinaw,,🧥,1
mackintosh,,🧥,2
macrame,,🧶,2
macrobiotic,,🥗,1
macrocosm,,🌌,1
macron,,➖️,1
mad,,😡,3
madam,,👩,2
madame,,👩,2
madden,,😡,2
maddening,,😡,2
made,,🏭️,1
mademoiselle,,👩,2
madman,,🤪,2
madras,,🧵,1
madrigal,,🎵,1
madwoman,,🤪,2
maelstrom,,🌪️,2
maestro,,🎼,2
mafioso,,🕴️,2
magazine,,📰,3
magenta,,🟣,2
maggot,,🐛,3
magic,,✨️,3
magical,,✨️,3
magician,,🧙,3
magisterial,,⚖️,1
magistrate,,⚖️,2
magma,,🌋,2
magnanimity,,🤲,1
magnanimous,,🤲,1
magnate,,💼,2
magnesia,,🧪,1
magnesium,,🧪,1
magnet,,🧲,3
magnetic,,🧲,3
magnetization,,🧲,1
magnetize,,🧲,2
magneto,,🧲,1
magnification,,🔍️,2
magnificence,,🌟,1
magnificent,,🌟,2
magnify,,🔍️,3
magnitude,,📏,2
magnolia,,🌸,2
magnum,,🍾,2
magpie,,🐦️,2
maharaja,,👑,2
maharajah,,👑,2
maharanee,,👑,2
maharani,,👑,2
maharishi,,🧘,1
mahogany,,🪵,2
maid,,🧹,3
maiden,,👰,2
maidenhood,,👰,1
mail,,✉️,3
mailer,,✉️,2
mailman,,📮,3
maim,,🤕,1
main,,🔑,1
mainly,,➡️,1
maintain,,🔧,2
maintenance,,🔧,2
maize,,🌽,3
majestic,,👑,2
majesty,,👑,2
major,,🎖️,2
majority,,📊,2
make,,🛠️,2
maker,,🛠️,2
making,,🛠️,2
maladjusted,,😟,1
maladjustment,,😟,1
maladroit,,🤦,1
malady,,🤒,2
malaise,,🤒,2
malapropism,,🗣️,1
malaria,,🦟,2
malarial,,🦟,1
malarkey,,🙄,1
malcontent,,😠,1
male,,♂️,3
malediction,,🙅,1
malefactor,,🦹,2
malevolence,,😈,1
malevolent,,😈,2
malfeasance,,⚖️,1
malformation,,🧬,1
malfunction,,⚠️,2
malice,,😈,2
malicious,,😈,2
malign,,😈,1
malignancy,,🦠,2
malignant,,🦠,2
malignity,,😈,1
malinger,,😴,1
mall,,🏬,3
mallard,,🦆,3
malleability,,🔨,1
malleable,,🔨,1
mallet,,🔨,3
mallow,,🌸,1
malnourished,,🍽️,1
malnutrition,,🍽️,2
malodorous,,🤢,2
malpractice,,⚖️,2
malt,,🍺,2
maltreat,,😈,1
maltreatment,,😈,1
mama,,👩,3
mamma,,👩,3
mammal,,🐘,2
mammalian,,🐘,1
mammary,,🍼,1
mammogram,,🩻,2
mammography,,🩻,1
mammon,,💰️,1
mammoth,,🦣,3
man,,👨,3
manacle,,⛓️,2
manage,,📋️,1
manageable,,👍️,1
management,,📋️,2
manager,,💼,3
managerial,,💼,1
manatee,,🦭,2
mandarin,,🍊,3
mandate,,📜,2
mandatory,,❗️,2
mandible,,🦴,1
mandolin,,🎻,2
mandrake,,🌱,1
mandrill,,🐒,2
mane,,🦁,2
maneuver,,🎯,1
maneuverability,,🎯,1
maneuverable,,🎯,1
maneuvers,,🎯,1
manful,,💪,1
manganese,,🧪,1
mange,,🐕️,1
manger,,🐴,2
mangle,,🩹,2
mango,,🥭,3
mangy,,🐕️,1
mania,,🤪,2
maniac,,🤪,2
maniacal,,🤪,2
manic,,🤪,2
manicure,,💅,3
manicurist,,💅,2
manifest,,📜,2
manifestation,,👻,1
manifesto,,📜,2
manifold,,🔀,1
manikin,,🧍,1
manipulate,,🕹️,2
manipulation,,🕹️,2
manipulative,,🕹️,1
manly,,💪,2
manna,,🍞,1
manned,,🧍,1
mannequin,,🧍,3
manner,,🎩,1
mannered,,🎩,1
mannerism,,🎭️,1
mannerly,,🎩,1
mannikin,,🧍,1
mannish,,♂️,1
manoeuvre,,🎯,1
manor,,🏰,2
manorial,,🏰,1
manse,,🏠️,1
mansion,,🏰,3
mantel,,🧱,2
mantilla,,🧣,1
mantis,,🦗,3
mantle,,🧥,2
mantra,,🕉️,2
manual,,📘,2
manufacture,,🏭️,3
manufacturing,,🏭️,3
manure,,💩,3
manuscript,,📜,3
many,,🔢,2
map,,🗺️,3
maple,,🍁,3
mar,,😖,1
maraca,,🎶,2
marathon,,🏃,3
maraud,,⚔️,1
marble,,⚪️,2
march,,🚶,2
marchioness,,👑,1
mare,,🐴,2
margarine,,🧈,2
margarita,,🍹,2
margin,,📄,1
marginal,,📄,1
marginalia,,📝,1
mariachi,,🎺,2
marigold,,🌼,3
marihuana,,🌿,2
marijuana,,🌿,3
marimba,,🎶,2
marina,,⛵️,3
marinade,,🥣,1
marinate,,🥩,1
marine,,⚓️,2
mariner,,⚓️,2
marionette,,🎎,2
marital,,💍,2
maritime,,⚓️,2
marjoram,,🌿,1
mark,,✔️,2
marked,,✔️,1
marker,,🖊️,3
market,,🏪,3
marketability,,🏷️,1
marketable,,🏷️,1
marketing,,📈,2
marking,,✏️,1
marksman,,🎯,2
marksmanship,,🎯,1
marlin,,🐟️,2
marmalade,,🍊,2
marmoset,,🐒,2
marmot,,🐿️,2
maroon,,🟤,2
marquee,,🎪,2
marquess,,👑,1
marquis,,👑,1
marquise,,👑,1
marriage,,💍,3
marriageable,,💍,1
married,,💍,2
marrow,,🦴,2
marry,,💍,3
marsh,,🌾,2
marshal,,👮,2
marshmallow,,🍡,3
marshy,,🌾,1
marsupial,,🦘,2
mart,,🏪,2
marten,,🦦,2
martial,,🥋,2
martin,,🐦️,2
martinet,,🪖,1
martini,,🍸️,3
martyr,,😇,2
martyrdom,,🕊️,1
marvel,,😲,2
marvellous,,🤩,2
marvelous,,🤩,2
marzipan,,🍬,2
mascara,,💄,3
mascot,,🧸,2
masculine,,♂️,2
masculinity,,♂️,1
mash,,🥔,2
mask,,😷,3
masochism,,😖,1
masochist,,😖,1
masochistic,,😖,1
mason,,🧱,2
masonry,,🧱,3
masque,,🎭️,2
masquerade,,🎭️,3
mass,,⛪️,1
massacre,,⚔️,2
massage,,💆,3
masseur,,💆,2
masseuse,,💆,2
massive,,🐘,2
mast,,⛵️,2
mastectomy,,🏥,1
master,,🎓️,2
masterful,,👍️,1
masterly,,👍️,1
mastery,,🏆️,2
masticate,,🍽️,1
mastication,,🍽️,1
mastiff,,🐕️,2
mastodon,,🦣,3
mastoid,,🦴,1
masturbate,,🔞,1
masturbation,,🔞,1
mat,,🟫,2
matador,,🐂,2
match,,🔥,2
matchless,,🏆️,1
mate,,🤝,2
material,,🧵,2
materialism,,💰️,1
materialist,,💰️,1
materialistic,,💰️,1
materialization,,✨️,1
materialize,,✨️,1
materiel,,🎖️,1
maternal,,🤱,2
maternity,,🤰,2
math,,➗️,3
mathematical,,➗️,2
mathematician,,🧮,2
mathematics,,➗️,3
matinee,,🎬️,2
matins,,⛪️,1
matriarch,,👵,2
matriarchal,,👵,1
matriarchy,,👵,1
matrices,,🔢,1
matricide,,🔪,1
matriculate,,🎓️,1
matriculation,,🎓️,1
matrimonial,,💍,1
matrimony,,💍,2
matrix,,🔢,2
matron,,👩,2
matt,,🟫,1
matte,,🟫,1
matted,,🧶,1
matter,,⚛️,2
matting,,🟫,1
mattock,,⛏️,2
mattress,,🛏️,3
maturation,,🌱,1
mature,,🧓,2
maturity,,🧓,2
matzo,,🍞,2
maudlin,,😢,1
maul,,🐻,1
maunder,,🗣️,1
mausoleum,,⚰️,2
mauve,,🟣,2
maven,,🧠,1
maverick,,🤠,2
maw,,👄,1
mawkish,,😢,1
maxilla,,🦴,1
maxillae,,🦴,1
maxim,,📜,2
maxima,,📈,1
maximize,,📈,2
maximum,,🔝,2
may,,📅,1
maybe,,🤷,2
mayhem,,💥,2
mayo,,🥫,2
mayonnaise,,🥫,3
mayor,,🎩,3
mayoral,,🎩,1
mayoralty,,🎩,1
maze,,🌀,3
mazurka,,💃,1
me,,🙋,2
mead,,🍯,2
meadow,,🌾,3
meager,,🤏,2
meagre,,🤏,2
meal,,🍽️,3
mealy,,🌽,1
mean,,😠,2
meander,,🐍,2
meaning,,💭,2
meaningful,,💭,1
meaningless,,🤷,1
means,,💰️,1
meant,,💭,1
measles,,🔴,2
measly,,🤏,1
measurable,,📏,1
measure,,📏,3
measured,,📏,1
measureless,,♾️,1
measurement,,📏,3
meat,,🥩,3
meaty,,🥩,2
mechanic,,🔧,3
mechanical,,⚙️,2
mechanics,,⚙️,2
mechanism,,⚙️,2
mechanistic,,⚙️,1
mechanization,,🤖,1
mechanize,,🤖,2
medal,,🏅,3
medalist,,🏅,2
medallion,,🏅,2
meddle,,🤦,1
meddlesome,,🤦,1
media,,📰,2
mediaeval,,🏰,1
median,,➗️,1
mediate,,🤝,2
mediation,,🤝,2
medic,,🩺,2
medical,,🩺,3
medicate,,💊,2
medication,,💊,3
medicinal,,💊,2
medicine,,💊,3
medieval,,🏰,2
mediocre,,😐️,2
mediocrity,,😐️,1
meditate,,🧘,3
meditation,,🧘,3
meditative,,🧘,2
medium,,📏,1
medley,,🎵,2
medulla,,🧠,1
medullae,,🧠,1
meek,,🐑,2
meet,,🤝,3
meeting,,🤝,3
megabyte,,💾,2
megahertz,,📡,1
megalomania,,👑,1
megalomaniac,,👑,1
megalopolis,,🌆,2
megaphone,,📣,3
megaton,,💣️,1
melancholia,,😢,1
melancholic,,😢,1
melancholy,,😢,2
melange,,🥘,1
melanin,,🟤,1
melanoma,,🦠,1
meld,,🔀,1
melee,,⚔️,2
mellifluous,,🍯,1
mellow,,😌,2
melodic,,🎵,2
melodious,,🎵,2
melodrama,,🎭️,2
melodramatic,,🎭️,1
melody,,🎵,3
melon,,🍈,3
melt,,🫠,3
member,,👤,2
membership,,🪪,2
membrane,,🧫,1
membranous,,🧫,1
memento,,🎁,2
memo,,📝,2
memoir,,📖,2
memorabilia,,🏆️,1
memorable,,🌟,1
memoranda,,📝,1
memorandum,,📝,2
memorial,,🕯️,2
memorialize,,🕯️,1
memorization,,🧠,1
memorize,,🧠,2
memory,,🧠,3
men,,👨,2
menace,,😠,2
menagerie,,🦁,1
mend,,🧵,2
mendacious,,🤥,1
mendacity,,🤥,1
mendicant,,🙏,1
menhaden,,🐟️,1
menial,,🧹,1
meningitis,,🦠,1
menopause,,🩺,1
menorah,,🕎,3
menses,,🩸,1
menstrual,,🩸,2
menstruate,,🩸,1
menstruation,,🩸,2
mental,,🧠,2
mentality,,🧠,2
menthol,,🌿,1
mentholated,,🌿,1
mention,,💬,2
mentor,,🏫,2
menu,,📋️,2
meow,,🐱,3
mercantile,,🏪,2
mercenary,,⚔️,2
merchandise,,🛍️,2
merchant,,🏪,2
merchantman,,🚢,2
merciful,,🙏,2
merciless,,😠,1
mercurial,,🌡️,1
mercury,,🌡️,2
mercy,,🙏,2
mere,,🔗,1
merely,,🔗,1
meretricious,,💄,1
merganser,,🦆,2
merge,,🔀,2
merger,,🤝,2
meridian,,🌐,1
meringue,,🍮,2
merino,,🐑,2
merit,,🏅,2
meritorious,,🏅,2
mermaid,,🧜,3
merriment,,🎉,2
merry,,😄,2
mesa,,🏜️,2
mescaline,,💊,1
mesdames,,👩,1
mesh,,🕸️,2
mesmerism,,🌀,1
mesmerize,,🌀,2
mesquite,,🌳,1
mess,,🧹,2
message,,✉️,3
messenger,,🕊️,2
messiah,,✝️,1
messy,,🧹,2
mestizo,,👤,1
met,,🤝,1
metabolic,,🔥,1
metabolism,,🔥,2
metabolize,,🔥,1
metacarpal,,🦴,1
metal,,🔩,2
metallic,,🔩,2
metallurgical,,🔩,1
metallurgist,,🔩,1
metallurgy,,🔩,1
metamorphic,,🪨,1
metamorphose,,🦋,2
metamorphoses,,🦋,1
metamorphosis,,🦋,2
metaphor,,🗣️,1
metaphorical,,🗣️,1
metaphysical,,🌌,1
metaphysics,,🌌,1
metastases,,🦠,1
metastasis,,🦠,1
metastasize,,🦠,1
mete,,⚖️,1
meteor,,☄️,3
meteoric,,☄️,2
meteorite,,☄️,3
meteoroid,,☄️,2
meteorological,,🌦️,1
meteorologist,,🌦️,2
meteorology,,🌦️,2
meter,,📏,2
methadone,,💊,1
methane,,🔥,1
methanol,,🧪,1
methinks,,🤔,1
method,,🧭,1
methodical,,🧭,1
methodological,,🧭,1
methodology,,🧭,1
meticulous,,🔍️,2
metier,,💼,1
metre,,📏,2
metric,,📏,2
metrical,,📏,1
metro,,🚇️,3
metronome,,🎵,2
metropolis,,🏙️,3
metropolitan,,🏙️,2
mettle,,💪,1
mettlesome,,💪,1
mew,,🐱,2
mezzanine,,🏢,1
mi,,🎵,1
miasma,,☁️,1
mica,,🪨,1
mice,,🐭,3
microbe,,🦠,3
microbiologist,,🔬,2
microbiology,,🔬,2
microchip,,💾,2
microcomputer,,💻️,2
microcosm,,🌐,1
microfiche,,📄,1
microfilm,,📽️,1
micrometer,,📏,1
micron,,📏,1
microorganism,,🦠,2
microphone,,🎤,3
microprocessor,,💾,2
microscope,,🔬,3
microscopic,,🔬,2
microscopy,,🔬,2
microsecond,,⏱️,1
microsurgery,,🔬,1
microwave,,📡,3
mid,,➡️,1
middle,,➡️,2
middling,,😐️,1
middy,,👕,1
midge,,🦟,2
midget,,🧍,1
midriff,,👕,1
midshipman,,⚓️,1
midst,,➡️,1
midwifery,,🤰,2
mien,,🙂,1
miff,,😒,1
might,,💪,1
mighty,,💪,2
migraine,,🤕,2
migrant,,🧳,2
migrate,,🕊️,2
migration,,🕊️,2
migratory,,🕊️,2
mike,,🎤,2
milch,,🐄,1
mild,,🙂,1
mildew,,🦠,2
mile,,📏,2
mileage,,⛽️,1
milieu,,🌐,1
militancy,,✊️,1
militant,,✊️,2
militarism,,⚔️,1
militarist,,⚔️,1
militaristic,,⚔️,1
militarize,,⚔️,1
military,,🎖️,3
militate,,⚖️,1
militia,,⚔️,2
militiaman,,⚔️,1
milk,,🥛,3
milksop,,😨,1
milky,,🥛,2
mill,,🏭️,2
millennia,,⏳️,1
millennial,,⏳️,1
millennium,,⏳️,2
miller,,🏭️,1
millet,,🌾,1
milligram,,⚖️,1
milliliter,,🧪,1
millimeter,,📏,1
milliner,,👒,1
millinery,,👒,1
million,,💯,1
millionaire,,💰️,2
millionth,,💯,1
millipede,,🐛,3
millisecond,,⏱️,1
mime,,🎭️,3
mimeograph,,🖨️,1
mimetic,,🎭️,1
mimic,,🎭️,2
mimicry,,🎭️,2
mimosa,,🌸,2
minaret,,🕌,3
mince,,🔪,2
mind,,🧠,2
minded,,🧠,1
mindful,,🧘,2
mindless,,😑,1
mine,,⛏️,2
miner,,⛏️,3
mineral,,💎,2
mineralogist,,💎,1
mineralogy,,💎,1
minestrone,,🍲,2
mingle,,🥂,2
mini,,🔹,1
miniature,,🔬,1
miniaturization,,🔬,1
miniaturize,,🔬,1
minima,,📉,1
minimal,,➖️,1
minimalism,,➖️,1
minimalist,,➖️,1
minimize,,➖️,2
minimum,,📉,1
mining,,⛏️,3
minion,,🟡,2
minister,,👔,2
ministerial,,👔,1
ministration,,🙏,1
ministry,,🏛️,1
mink,,🦡,1
minnow,,🐟️,2
minor,,🧒,2
minority,,✊️,1
minstrel,,🎻,2
mint,,🌿,2
